"","date","product_type_web","weight","rain","avg_temp","year","weekday","weekend","month","quarter"
"5719",2018-02-07,"Salad Vegetables",11,2.9,"-0.6",2018,4,FALSE,2,1
"5720",2018-02-07,"Salad Accompaniments",24.4,2.9,"-0.6",2018,4,FALSE,2,1
"5721",2018-02-07,"Salad Cheese",31.2,2.9,"-0.6",2018,4,FALSE,2,1
"5722",2018-02-07,"Salad Fruit",6.4,2.9,"-0.6",2018,4,FALSE,2,1
"5723",2018-02-07,"Salad Lettuce",16.5,2.9,"-0.6",2018,4,FALSE,2,1
"5724",2018-02-07,"Salad Pasta & Grains",46.75,2.9,"-0.6",2018,4,FALSE,2,1
"5725",2018-02-07,"Salad Proteins",61.15,2.9,"-0.6",2018,4,FALSE,2,1
"5726",2018-02-07,"Salad Vegetables",50.2,2.9,"-0.6",2018,4,FALSE,2,1
"5727",2018-02-08,"Salad Accompaniments",1.6,0,"1.7",2018,5,FALSE,2,1
"5728",2018-02-08,"Salad Fruit",1.6,0,"1.7",2018,5,FALSE,2,1
"5729",2018-02-08,"Salad Lettuce",3,0,"1.7",2018,5,FALSE,2,1
"5730",2018-02-08,"Salad Pasta & Grains",12.45,0,"1.7",2018,5,FALSE,2,1
"5731",2018-02-08,"Salad Proteins",12.4,0,"1.7",2018,5,FALSE,2,1
"5732",2018-02-08,"Salad Vegetables",5.8,0,"1.7",2018,5,FALSE,2,1
"5733",2018-02-08,"Salad Accompaniments",8,0,"1.7",2018,5,FALSE,2,1
"5734",2018-02-08,"Salad Fruit",6.4,0,"1.7",2018,5,FALSE,2,1
"5735",2018-02-08,"Salad Lettuce",11,0,"1.7",2018,5,FALSE,2,1
"5736",2018-02-08,"Salad Pasta & Grains",50.95,0,"1.7",2018,5,FALSE,2,1
"5737",2018-02-08,"Salad Proteins",58.8,0,"1.7",2018,5,FALSE,2,1
"5738",2018-02-08,"Salad Vegetables",35.4,0,"1.7",2018,5,FALSE,2,1
"5739",2018-02-09,"Salad Accompaniments",1.8,0,"0.2",2018,6,FALSE,2,1
"5740",2018-02-09,"Salad Cheese",3.1,0,"0.2",2018,6,FALSE,2,1
"5741",2018-02-09,"Salad Fruit",1.6,0,"0.2",2018,6,FALSE,2,1
"5742",2018-02-09,"Salad Lettuce",3.5,0,"0.2",2018,6,FALSE,2,1
"5743",2018-02-09,"Salad Pasta & Grains",7.95,0,"0.2",2018,6,FALSE,2,1
"5744",2018-02-09,"Salad Proteins",11,0,"0.2",2018,6,FALSE,2,1
"5745",2018-02-09,"Salad Vegetables",8.2,0,"0.2",2018,6,FALSE,2,1
"5746",2018-02-09,"Salad Accompaniments",9.8,0,"0.2",2018,6,FALSE,2,1
"5747",2018-02-09,"Salad Cheese",17.2,0,"0.2",2018,6,FALSE,2,1
"5748",2018-02-09,"Salad Fruit",6.4,0,"0.2",2018,6,FALSE,2,1
"5749",2018-02-09,"Salad Lettuce",12.5,0,"0.2",2018,6,FALSE,2,1
"5750",2018-02-09,"Salad Pasta & Grains",38.45,0,"0.2",2018,6,FALSE,2,1
"5751",2018-02-09,"Salad Proteins",53.2,0,"0.2",2018,6,FALSE,2,1
"5752",2018-02-09,"Salad Vegetables",37.8,0,"0.2",2018,6,FALSE,2,1
"5753",2018-02-10,"Salad Accompaniments",0.8,0,"-0.4",2018,7,TRUE,2,1
"5754",2018-02-10,"Salad Fruit",1.6,0,"-0.4",2018,7,TRUE,2,1
"5755",2018-02-10,"Salad Lettuce",1.5,0,"-0.4",2018,7,TRUE,2,1
"5756",2018-02-10,"Salad Pasta & Grains",6,0,"-0.4",2018,7,TRUE,2,1
"5757",2018-02-10,"Salad Proteins",8.75,0,"-0.4",2018,7,TRUE,2,1
"5758",2018-02-10,"Salad Vegetables",3.4,0,"-0.4",2018,7,TRUE,2,1
"5759",2018-02-10,"Salad Accompaniments",4.8,0,"-0.4",2018,7,TRUE,2,1
"5760",2018-02-10,"Salad Fruit",6.4,0,"-0.4",2018,7,TRUE,2,1
"5761",2018-02-10,"Salad Lettuce",6,0,"-0.4",2018,7,TRUE,2,1
"5762",2018-02-10,"Salad Pasta & Grains",20.8,0,"-0.4",2018,7,TRUE,2,1
"5763",2018-02-10,"Salad Proteins",42.55,0,"-0.4",2018,7,TRUE,2,1
"5764",2018-02-10,"Salad Vegetables",22.8,0,"-0.4",2018,7,TRUE,2,1
"5765",2018-02-11,"Salad Accompaniments",2,14.5,"-0.1",2018,1,TRUE,2,1
"5766",2018-02-11,"Salad Lettuce",1.75,14.5,"-0.1",2018,1,TRUE,2,1
"5767",2018-02-11,"Salad Pasta & Grains",1,14.5,"-0.1",2018,1,TRUE,2,1
"5768",2018-02-11,"Salad Vegetables",0.9,14.5,"-0.1",2018,1,TRUE,2,1
"5769",2018-02-11,"Salad Accompaniments",10,14.5,"-0.1",2018,1,TRUE,2,1
"5770",2018-02-11,"Salad Lettuce",6,14.5,"-0.1",2018,1,TRUE,2,1
"5771",2018-02-11,"Salad Pasta & Grains",4,14.5,"-0.1",2018,1,TRUE,2,1
"5772",2018-02-11,"Salad Vegetables",3.6,14.5,"-0.1",2018,1,TRUE,2,1
"5773",2018-02-12,"Salad Accompaniments",1,12.1,"1.9",2018,2,FALSE,2,1
"5774",2018-02-12,"Salad Cheese",3.85,12.1,"1.9",2018,2,FALSE,2,1
"5775",2018-02-12,"Salad Fruit",1.6,12.1,"1.9",2018,2,FALSE,2,1
"5776",2018-02-12,"Salad Lettuce",2.75,12.1,"1.9",2018,2,FALSE,2,1
"5777",2018-02-12,"Salad Pasta & Grains",13.95,12.1,"1.9",2018,2,FALSE,2,1
"5778",2018-02-12,"Salad Proteins",14,12.1,"1.9",2018,2,FALSE,2,1
"5779",2018-02-12,"Salad Vegetables",12.1,12.1,"1.9",2018,2,FALSE,2,1
"5780",2018-02-12,"Salad Accompaniments",5,12.1,"1.9",2018,2,FALSE,2,1
"5781",2018-02-12,"Salad Cheese",21.7,12.1,"1.9",2018,2,FALSE,2,1
"5782",2018-02-12,"Salad Fruit",6.4,12.1,"1.9",2018,2,FALSE,2,1
"5783",2018-02-12,"Salad Lettuce",11,12.1,"1.9",2018,2,FALSE,2,1
"5784",2018-02-12,"Salad Pasta & Grains",59.25,12.1,"1.9",2018,2,FALSE,2,1
"5785",2018-02-12,"Salad Proteins",65.5,12.1,"1.9",2018,2,FALSE,2,1
"5786",2018-02-12,"Salad Vegetables",65.5,12.1,"1.9",2018,2,FALSE,2,1
"5787",2018-02-13,"Salad Accompaniments",3.8,0.1,"1.9",2018,3,FALSE,2,1
"5788",2018-02-13,"Salad Cheese",2.15,0.1,"1.9",2018,3,FALSE,2,1
"5789",2018-02-13,"Salad Fruit",1.6,0.1,"1.9",2018,3,FALSE,2,1
"5790",2018-02-13,"Salad Lettuce",3.75,0.1,"1.9",2018,3,FALSE,2,1
"5791",2018-02-13,"Salad Pasta & Grains",3.25,0.1,"1.9",2018,3,FALSE,2,1
"5792",2018-02-13,"Salad Proteins",8.15,0.1,"1.9",2018,3,FALSE,2,1
"5793",2018-02-13,"Salad Vegetables",9.7,0.1,"1.9",2018,3,FALSE,2,1
"5794",2018-02-13,"Salad Accompaniments",20.6,0.1,"1.9",2018,3,FALSE,2,1
"5795",2018-02-13,"Salad Cheese",9.25,0.1,"1.9",2018,3,FALSE,2,1
"5796",2018-02-13,"Salad Fruit",6.4,0.1,"1.9",2018,3,FALSE,2,1
"5797",2018-02-13,"Salad Lettuce",13.5,0.1,"1.9",2018,3,FALSE,2,1
"5798",2018-02-13,"Salad Pasta & Grains",13.55,0.1,"1.9",2018,3,FALSE,2,1
"5799",2018-02-13,"Salad Proteins",38.45,0.1,"1.9",2018,3,FALSE,2,1
"5800",2018-02-13,"Salad Vegetables",46.9,0.1,"1.9",2018,3,FALSE,2,1
"5801",2018-02-14,"Salad Accompaniments",1,0,"2.0",2018,4,FALSE,2,1
"5802",2018-02-14,"Salad Cheese",2.15,0,"2.0",2018,4,FALSE,2,1
"5803",2018-02-14,"Salad Lettuce",3.75,0,"2.0",2018,4,FALSE,2,1
"5804",2018-02-14,"Salad Pasta & Grains",18.2,0,"2.0",2018,4,FALSE,2,1
"5805",2018-02-14,"Salad Proteins",14.75,0,"2.0",2018,4,FALSE,2,1
"5806",2018-02-14,"Salad Vegetables",3.8,0,"2.0",2018,4,FALSE,2,1
"5807",2018-02-14,"Salad Accompaniments",5,0,"2.0",2018,4,FALSE,2,1
"5808",2018-02-14,"Salad Cheese",11.5,0,"2.0",2018,4,FALSE,2,1
"5809",2018-02-14,"Salad Lettuce",13.5,0,"2.0",2018,4,FALSE,2,1
"5810",2018-02-14,"Salad Pasta & Grains",76.2,0,"2.0",2018,4,FALSE,2,1
"5811",2018-02-14,"Salad Proteins",71.65,0,"2.0",2018,4,FALSE,2,1
"5812",2018-02-14,"Salad Vegetables",24.6,0,"2.0",2018,4,FALSE,2,1
"5813",2018-02-15,"Salad Accompaniments",3.6,5.1,"1.0",2018,5,FALSE,2,1
"5814",2018-02-15,"Salad Cheese",4.9,5.1,"1.0",2018,5,FALSE,2,1
"5815",2018-02-15,"Salad Dressing",5,5.1,"1.0",2018,5,FALSE,2,1
"5816",2018-02-15,"Salad Fruit",1.6,5.1,"1.0",2018,5,FALSE,2,1
"5817",2018-02-15,"Salad Lettuce",3.75,5.1,"1.0",2018,5,FALSE,2,1
"5818",2018-02-15,"Salad Pasta & Grains",7.75,5.1,"1.0",2018,5,FALSE,2,1
"5819",2018-02-15,"Salad Proteins",5.45,5.1,"1.0",2018,5,FALSE,2,1
"5820",2018-02-15,"Salad Vegetables",6.9,5.1,"1.0",2018,5,FALSE,2,1
"5821",2018-02-15,"Salad Accompaniments",19.6,5.1,"1.0",2018,5,FALSE,2,1
"5822",2018-02-15,"Salad Cheese",29.4,5.1,"1.0",2018,5,FALSE,2,1
"5823",2018-02-15,"Salad Dressing",15,5.1,"1.0",2018,5,FALSE,2,1
"5824",2018-02-15,"Salad Fruit",6.4,5.1,"1.0",2018,5,FALSE,2,1
"5825",2018-02-15,"Salad Lettuce",12.5,5.1,"1.0",2018,5,FALSE,2,1
"5826",2018-02-15,"Salad Pasta & Grains",25.25,5.1,"1.0",2018,5,FALSE,2,1
"5827",2018-02-15,"Salad Proteins",26.35,5.1,"1.0",2018,5,FALSE,2,1
"5828",2018-02-15,"Salad Vegetables",38.3,5.1,"1.0",2018,5,FALSE,2,1
"5829",2018-02-16,"Salad Accompaniments",4.2,0.3,"1.5",2018,6,FALSE,2,1
"5830",2018-02-16,"Salad Cheese",1.4,0.3,"1.5",2018,6,FALSE,2,1
"5831",2018-02-16,"Salad Lettuce",2.75,0.3,"1.5",2018,6,FALSE,2,1
"5832",2018-02-16,"Salad Pasta & Grains",12.75,0.3,"1.5",2018,6,FALSE,2,1
"5833",2018-02-16,"Salad Proteins",12.5,0.3,"1.5",2018,6,FALSE,2,1
"5834",2018-02-16,"Salad Vegetables",7.3,0.3,"1.5",2018,6,FALSE,2,1
"5835",2018-02-16,"Salad Accompaniments",22.6,0.3,"1.5",2018,6,FALSE,2,1
"5836",2018-02-16,"Salad Cheese",7,0.3,"1.5",2018,6,FALSE,2,1
"5837",2018-02-16,"Salad Lettuce",11,0.3,"1.5",2018,6,FALSE,2,1
"5838",2018-02-16,"Salad Pasta & Grains",61.05,0.3,"1.5",2018,6,FALSE,2,1
"5839",2018-02-16,"Salad Proteins",60.7,0.3,"1.5",2018,6,FALSE,2,1
"5840",2018-02-16,"Salad Vegetables",35.3,0.3,"1.5",2018,6,FALSE,2,1
"5841",2018-02-17,"Salad Cheese",2.45,0,"-0.5",2018,7,TRUE,2,1
"5842",2018-02-17,"Salad Fruit",1.6,0,"-0.5",2018,7,TRUE,2,1
"5843",2018-02-17,"Salad Lettuce",1,0,"-0.5",2018,7,TRUE,2,1
"5844",2018-02-17,"Salad Pasta & Grains",5.7,0,"-0.5",2018,7,TRUE,2,1
"5845",2018-02-17,"Salad Proteins",2.6,0,"-0.5",2018,7,TRUE,2,1
"5846",2018-02-17,"Salad Vegetables",1.8,0,"-0.5",2018,7,TRUE,2,1
"5847",2018-02-17,"Salad Cheese",14.7,0,"-0.5",2018,7,TRUE,2,1
"5848",2018-02-17,"Salad Fruit",6.4,0,"-0.5",2018,7,TRUE,2,1
"5849",2018-02-17,"Salad Lettuce",3,0,"-0.5",2018,7,TRUE,2,1
"5850",2018-02-17,"Salad Pasta & Grains",20.7,0,"-0.5",2018,7,TRUE,2,1
"5851",2018-02-17,"Salad Proteins",13,0,"-0.5",2018,7,TRUE,2,1
"5852",2018-02-17,"Salad Vegetables",13.2,0,"-0.5",2018,7,TRUE,2,1
"5853",2018-02-18,"Salad Accompaniments",2,10.4,"1.5",2018,1,TRUE,2,1
"5854",2018-02-18,"Salad Lettuce",3.5,10.4,"1.5",2018,1,TRUE,2,1
"5855",2018-02-18,"Salad Pasta & Grains",7.25,10.4,"1.5",2018,1,TRUE,2,1
"5856",2018-02-18,"Salad Proteins",8.85,10.4,"1.5",2018,1,TRUE,2,1
"5857",2018-02-18,"Salad Vegetables",6.2,10.4,"1.5",2018,1,TRUE,2,1
"5858",2018-02-18,"Salad Accompaniments",10,10.4,"1.5",2018,1,TRUE,2,1
"5859",2018-02-18,"Salad Lettuce",12,10.4,"1.5",2018,1,TRUE,2,1
"5860",2018-02-18,"Salad Pasta & Grains",23.55,10.4,"1.5",2018,1,TRUE,2,1
"5861",2018-02-18,"Salad Proteins",42.45,10.4,"1.5",2018,1,TRUE,2,1
"5862",2018-02-18,"Salad Vegetables",34.7,10.4,"1.5",2018,1,TRUE,2,1
"5863",2018-02-19,"Salad Cheese",2.45,7.1,"1.1",2018,2,FALSE,2,1
"5864",2018-02-19,"Salad Fruit",3.2,7.1,"1.1",2018,2,FALSE,2,1
"5865",2018-02-19,"Salad Lettuce",4.5,7.1,"1.1",2018,2,FALSE,2,1
"5866",2018-02-19,"Salad Pasta & Grains",7.75,7.1,"1.1",2018,2,FALSE,2,1
"5867",2018-02-19,"Salad Proteins",10,7.1,"1.1",2018,2,FALSE,2,1
"5868",2018-02-19,"Salad Vegetables",6.5,7.1,"1.1",2018,2,FALSE,2,1
"5869",2018-02-19,"Salad Cheese",14.7,7.1,"1.1",2018,2,FALSE,2,1
"5870",2018-02-19,"Salad Fruit",12.8,7.1,"1.1",2018,2,FALSE,2,1
"5871",2018-02-19,"Salad Lettuce",16.5,7.1,"1.1",2018,2,FALSE,2,1
"5872",2018-02-19,"Salad Pasta & Grains",25.25,7.1,"1.1",2018,2,FALSE,2,1
"5873",2018-02-19,"Salad Proteins",49.1,7.1,"1.1",2018,2,FALSE,2,1
"5874",2018-02-19,"Salad Vegetables",38.1,7.1,"1.1",2018,2,FALSE,2,1
"5875",2018-02-20,"Salad Accompaniments",3.8,0.1,"0.2",2018,3,FALSE,2,1
"5876",2018-02-20,"Salad Cheese",3.85,0.1,"0.2",2018,3,FALSE,2,1
"5877",2018-02-20,"Salad Lettuce",6,0.1,"0.2",2018,3,FALSE,2,1
"5878",2018-02-20,"Salad Pasta & Grains",11.2,0.1,"0.2",2018,3,FALSE,2,1
"5879",2018-02-20,"Salad Proteins",13.95,0.1,"0.2",2018,3,FALSE,2,1
"5880",2018-02-20,"Salad Vegetables",12.1,0.1,"0.2",2018,3,FALSE,2,1
"5881",2018-02-20,"Salad Accompaniments",19.8,0.1,"0.2",2018,3,FALSE,2,1
"5882",2018-02-20,"Salad Cheese",21.7,0.1,"0.2",2018,3,FALSE,2,1
"5883",2018-02-20,"Salad Lettuce",22.5,0.1,"0.2",2018,3,FALSE,2,1
"5884",2018-02-20,"Salad Pasta & Grains",51.2,0.1,"0.2",2018,3,FALSE,2,1
"5885",2018-02-20,"Salad Proteins",72.25,0.1,"0.2",2018,3,FALSE,2,1
"5886",2018-02-20,"Salad Vegetables",50.1,0.1,"0.2",2018,3,FALSE,2,1
"5887",2018-02-21,"Salad Accompaniments",1,1,"-0.3",2018,4,FALSE,2,1
"5888",2018-02-21,"Salad Cheese",1.4,1,"-0.3",2018,4,FALSE,2,1
"5889",2018-02-21,"Salad Fruit",1.6,1,"-0.3",2018,4,FALSE,2,1
"5890",2018-02-21,"Salad Lettuce",2.5,1,"-0.3",2018,4,FALSE,2,1
"5891",2018-02-21,"Salad Pasta & Grains",7.2,1,"-0.3",2018,4,FALSE,2,1
"5892",2018-02-21,"Salad Proteins",6.25,1,"-0.3",2018,4,FALSE,2,1
"5893",2018-02-21,"Salad Vegetables",8.8,1,"-0.3",2018,4,FALSE,2,1
"5894",2018-02-21,"Salad Accompaniments",5,1,"-0.3",2018,4,FALSE,2,1
"5895",2018-02-21,"Salad Cheese",7,1,"-0.3",2018,4,FALSE,2,1
"5896",2018-02-21,"Salad Fruit",6.4,1,"-0.3",2018,4,FALSE,2,1
"5897",2018-02-21,"Salad Lettuce",8.5,1,"-0.3",2018,4,FALSE,2,1
"5898",2018-02-21,"Salad Pasta & Grains",39,1,"-0.3",2018,4,FALSE,2,1
"5899",2018-02-21,"Salad Proteins",27.25,1,"-0.3",2018,4,FALSE,2,1
"5900",2018-02-21,"Salad Vegetables",37.6,1,"-0.3",2018,4,FALSE,2,1
"5901",2018-02-22,"Salad Accompaniments",2.8,0,"-4.0",2018,5,FALSE,2,1
"5902",2018-02-22,"Salad Cheese",7.05,0,"-4.0",2018,5,FALSE,2,1
"5903",2018-02-22,"Salad Fruit",3.2,0,"-4.0",2018,5,FALSE,2,1
"5904",2018-02-22,"Salad Lettuce",5.5,0,"-4.0",2018,5,FALSE,2,1
"5905",2018-02-22,"Salad Pasta & Grains",12.7,0,"-4.0",2018,5,FALSE,2,1
"5906",2018-02-22,"Salad Proteins",16.8,0,"-4.0",2018,5,FALSE,2,1
"5907",2018-02-22,"Salad Vegetables",13.3,0,"-4.0",2018,5,FALSE,2,1
"5908",2018-02-22,"Salad Accompaniments",14.8,0,"-4.0",2018,5,FALSE,2,1
"5909",2018-02-22,"Salad Cheese",40.9,0,"-4.0",2018,5,FALSE,2,1
"5910",2018-02-22,"Salad Fruit",12.8,0,"-4.0",2018,5,FALSE,2,1
"5911",2018-02-22,"Salad Lettuce",20.5,0,"-4.0",2018,5,FALSE,2,1
"5912",2018-02-22,"Salad Pasta & Grains",65.7,0,"-4.0",2018,5,FALSE,2,1
"5913",2018-02-22,"Salad Proteins",83,0,"-4.0",2018,5,FALSE,2,1
"5914",2018-02-22,"Salad Vegetables",60.5,0,"-4.0",2018,5,FALSE,2,1
"5915",2018-02-23,"Salad Accompaniments",2.8,0,"-0.9",2018,6,FALSE,2,1
"5916",2018-02-23,"Salad Cheese",1.5,0,"-0.9",2018,6,FALSE,2,1
"5917",2018-02-23,"Salad Lettuce",4,0,"-0.9",2018,6,FALSE,2,1
"5918",2018-02-23,"Salad Pasta & Grains",13.2,0,"-0.9",2018,6,FALSE,2,1
"5919",2018-02-23,"Salad Proteins",16.3,0,"-0.9",2018,6,FALSE,2,1
"5920",2018-02-23,"Salad Vegetables",7.4,0,"-0.9",2018,6,FALSE,2,1
"5921",2018-02-23,"Salad Accompaniments",14.8,0,"-0.9",2018,6,FALSE,2,1
"5922",2018-02-23,"Salad Cheese",9,0,"-0.9",2018,6,FALSE,2,1
"5923",2018-02-23,"Salad Lettuce",14.5,0,"-0.9",2018,6,FALSE,2,1
"5924",2018-02-23,"Salad Pasta & Grains",60,0,"-0.9",2018,6,FALSE,2,1
"5925",2018-02-23,"Salad Proteins",76.7,0,"-0.9",2018,6,FALSE,2,1
"5926",2018-02-23,"Salad Vegetables",37.2,0,"-0.9",2018,6,FALSE,2,1
"5927",2018-02-24,"Salad Accompaniments",1.6,0,"-2.9",2018,7,TRUE,2,1
"5928",2018-02-24,"Salad Cheese",2.45,0,"-2.9",2018,7,TRUE,2,1
"5929",2018-02-24,"Salad Lettuce",0.75,0,"-2.9",2018,7,TRUE,2,1
"5930",2018-02-24,"Salad Pasta & Grains",2.5,0,"-2.9",2018,7,TRUE,2,1
"5931",2018-02-24,"Salad Proteins",3.1,0,"-2.9",2018,7,TRUE,2,1
"5932",2018-02-24,"Salad Vegetables",6,0,"-2.9",2018,7,TRUE,2,1
"5933",2018-02-24,"Salad Accompaniments",9.6,0,"-2.9",2018,7,TRUE,2,1
"5934",2018-02-24,"Salad Cheese",14.7,0,"-2.9",2018,7,TRUE,2,1
"5935",2018-02-24,"Salad Lettuce",3,0,"-2.9",2018,7,TRUE,2,1
"5936",2018-02-24,"Salad Pasta & Grains",12.5,0,"-2.9",2018,7,TRUE,2,1
"5937",2018-02-24,"Salad Proteins",15.5,0,"-2.9",2018,7,TRUE,2,1
"5938",2018-02-24,"Salad Vegetables",28.7,0,"-2.9",2018,7,TRUE,2,1
"5939",2018-02-25,"Salad Cheese",2.15,0,"-5.8",2018,1,TRUE,2,1
"5940",2018-02-25,"Salad Fruit",1.6,0,"-5.8",2018,1,TRUE,2,1
"5941",2018-02-25,"Salad Lettuce",2.5,0,"-5.8",2018,1,TRUE,2,1
"5942",2018-02-25,"Salad Pasta & Grains",4,0,"-5.8",2018,1,TRUE,2,1
"5943",2018-02-25,"Salad Proteins",4.05,0,"-5.8",2018,1,TRUE,2,1
"5944",2018-02-25,"Salad Vegetables",2.4,0,"-5.8",2018,1,TRUE,2,1
"5945",2018-02-25,"Salad Cheese",11.5,0,"-5.8",2018,1,TRUE,2,1
"5946",2018-02-25,"Salad Fruit",6.4,0,"-5.8",2018,1,TRUE,2,1
"5947",2018-02-25,"Salad Lettuce",9,0,"-5.8",2018,1,TRUE,2,1
"5948",2018-02-25,"Salad Pasta & Grains",20,0,"-5.8",2018,1,TRUE,2,1
"5949",2018-02-25,"Salad Proteins",19.35,0,"-5.8",2018,1,TRUE,2,1
"5950",2018-02-25,"Salad Vegetables",10.7,0,"-5.8",2018,1,TRUE,2,1
"5951",2018-02-26,"Salad Accompaniments",2.8,0.1,"-6.1",2018,2,FALSE,2,1
"5952",2018-02-26,"Salad Cheese",0.75,0.1,"-6.1",2018,2,FALSE,2,1
"5953",2018-02-26,"Salad Lettuce",2.25,0.1,"-6.1",2018,2,FALSE,2,1
"5954",2018-02-26,"Salad Pasta & Grains",10.2,0.1,"-6.1",2018,2,FALSE,2,1
"5955",2018-02-26,"Salad Proteins",14.15,0.1,"-6.1",2018,2,FALSE,2,1
"5956",2018-02-26,"Salad Vegetables",7.9,0.1,"-6.1",2018,2,FALSE,2,1
"5957",2018-02-26,"Salad Accompaniments",14.8,0.1,"-6.1",2018,2,FALSE,2,1
"5958",2018-02-26,"Salad Cheese",4.5,0.1,"-6.1",2018,2,FALSE,2,1
"5959",2018-02-26,"Salad Lettuce",8.5,0.1,"-6.1",2018,2,FALSE,2,1
"5960",2018-02-26,"Salad Pasta & Grains",54,0.1,"-6.1",2018,2,FALSE,2,1
"5961",2018-02-26,"Salad Proteins",68.05,0.1,"-6.1",2018,2,FALSE,2,1
"5962",2018-02-26,"Salad Vegetables",38.5,0.1,"-6.1",2018,2,FALSE,2,1
"5963",2018-02-27,"Salad Accompaniments",1.6,0,"-7.7",2018,3,FALSE,2,1
"5964",2018-02-27,"Salad Cheese",4.6,0,"-7.7",2018,3,FALSE,2,1
"5965",2018-02-27,"Salad Fruit",1.6,0,"-7.7",2018,3,FALSE,2,1
"5966",2018-02-27,"Salad Lettuce",2,0,"-7.7",2018,3,FALSE,2,1
"5967",2018-02-27,"Salad Pasta & Grains",12.45,0,"-7.7",2018,3,FALSE,2,1
"5968",2018-02-27,"Salad Proteins",11.05,0,"-7.7",2018,3,FALSE,2,1
"5969",2018-02-27,"Salad Vegetables",9.6,0,"-7.7",2018,3,FALSE,2,1
"5970",2018-02-27,"Salad Accompaniments",9.6,0,"-7.7",2018,3,FALSE,2,1
"5971",2018-02-27,"Salad Cheese",26.2,0,"-7.7",2018,3,FALSE,2,1
"5972",2018-02-27,"Salad Fruit",6.4,0,"-7.7",2018,3,FALSE,2,1
"5973",2018-02-27,"Salad Lettuce",7,0,"-7.7",2018,3,FALSE,2,1
"5974",2018-02-27,"Salad Pasta & Grains",50.95,0,"-7.7",2018,3,FALSE,2,1
"5975",2018-02-27,"Salad Proteins",53.45,0,"-7.7",2018,3,FALSE,2,1
"5976",2018-02-27,"Salad Vegetables",46.1,0,"-7.7",2018,3,FALSE,2,1
"5977",2018-02-28,"Salad Accompaniments",3.6,0,"-9.9",2018,4,FALSE,2,1
"5978",2018-02-28,"Salad Cheese",2.45,0,"-9.9",2018,4,FALSE,2,1
"5979",2018-02-28,"Salad Lettuce",2.5,0,"-9.9",2018,4,FALSE,2,1
"5980",2018-02-28,"Salad Pasta & Grains",12.45,0,"-9.9",2018,4,FALSE,2,1
"5981",2018-02-28,"Salad Proteins",12.6,0,"-9.9",2018,4,FALSE,2,1
"5982",2018-02-28,"Salad Vegetables",9.6,0,"-9.9",2018,4,FALSE,2,1
"5983",2018-02-28,"Salad Accompaniments",19.6,0,"-9.9",2018,4,FALSE,2,1
"5984",2018-02-28,"Salad Cheese",14.7,0,"-9.9",2018,4,FALSE,2,1
"5985",2018-02-28,"Salad Lettuce",9.5,0,"-9.9",2018,4,FALSE,2,1
"5986",2018-02-28,"Salad Pasta & Grains",52.55,0,"-9.9",2018,4,FALSE,2,1
"5987",2018-02-28,"Salad Proteins",60.3,0,"-9.9",2018,4,FALSE,2,1
"5988",2018-02-28,"Salad Vegetables",54.2,0,"-9.9",2018,4,FALSE,2,1
"5989",2018-03-01,"Salad Accompaniments",2,0,"-8.2",2018,5,FALSE,3,1
"5990",2018-03-01,"Salad Cheese",2.45,0,"-8.2",2018,5,FALSE,3,1
"5991",2018-03-01,"Salad Fruit",1.6,0,"-8.2",2018,5,FALSE,3,1
"5992",2018-03-01,"Salad Lettuce",5.25,0,"-8.2",2018,5,FALSE,3,1
"5993",2018-03-01,"Salad Pasta & Grains",8.25,0,"-8.2",2018,5,FALSE,3,1
"5994",2018-03-01,"Salad Proteins",8.95,0,"-8.2",2018,5,FALSE,3,1
"5995",2018-03-01,"Salad Vegetables",3.8,0,"-8.2",2018,5,FALSE,3,1
"5996",2018-03-01,"Salad Accompaniments",10,0,"-8.2",2018,5,FALSE,3,1
"5997",2018-03-01,"Salad Cheese",14.7,0,"-8.2",2018,5,FALSE,3,1
"5998",2018-03-01,"Salad Fruit",6.4,0,"-8.2",2018,5,FALSE,3,1
"5999",2018-03-01,"Salad Lettuce",18.5,0,"-8.2",2018,5,FALSE,3,1
"6000",2018-03-01,"Salad Pasta & Grains",37.75,0,"-8.2",2018,5,FALSE,3,1
"6001",2018-03-01,"Salad Proteins",42.75,0,"-8.2",2018,5,FALSE,3,1
"6002",2018-03-01,"Salad Vegetables",16.5,0,"-8.2",2018,5,FALSE,3,1
"6003",2018-03-02,"Salad Accompaniments",1.8,0,"-4.7",2018,6,FALSE,3,1
"6004",2018-03-02,"Salad Cheese",3.85,0,"-4.7",2018,6,FALSE,3,1
"6005",2018-03-02,"Salad Lettuce",1.5,0,"-4.7",2018,6,FALSE,3,1
"6006",2018-03-02,"Salad Pasta & Grains",8.95,0,"-4.7",2018,6,FALSE,3,1
"6007",2018-03-02,"Salad Proteins",9.25,0,"-4.7",2018,6,FALSE,3,1
"6008",2018-03-02,"Salad Vegetables",10.3,0,"-4.7",2018,6,FALSE,3,1
"6009",2018-03-02,"Salad Accompaniments",9.8,0,"-4.7",2018,6,FALSE,3,1
"6010",2018-03-02,"Salad Cheese",21.7,0,"-4.7",2018,6,FALSE,3,1
"6011",2018-03-02,"Salad Lettuce",6,0,"-4.7",2018,6,FALSE,3,1
"6012",2018-03-02,"Salad Pasta & Grains",43.45,0,"-4.7",2018,6,FALSE,3,1
"6013",2018-03-02,"Salad Proteins",48.15,0,"-4.7",2018,6,FALSE,3,1
